scope,protocol,observation_count,noise,delta_T_sw_K,seed,true_gamma_sub,gamma_hat,relative_error,point_success,set_contains_true,set_coverage,certificate_acceptance,conditional_accuracy_given_acceptance,abstention_refusal,set_size,set_members,remote_candidate_deleted_acceptance,remote_candidate_deletion_decision_changed
nominal_coverage,triangle,32,0.0,0.0,20261210,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261211,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261212,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261213,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261214,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261215,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261216,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261217,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261218,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261219,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261220,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261221,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261222,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261223,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261224,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261225,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261226,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261227,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261228,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261229,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261230,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261231,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261232,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261233,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261234,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261235,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261236,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261237,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261238,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261239,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261240,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261241,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261242,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261243,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261244,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261245,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261246,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261247,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261248,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261249,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261250,450000000.0,450000000.0,0.0,True,True,True,True,True,False,1,450000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261201,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261202,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261203,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261204,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261205,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261206,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261207,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261208,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261209,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261210,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261211,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261212,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261213,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261214,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261215,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261216,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261217,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261218,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261219,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261220,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261221,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261222,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261223,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261224,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261225,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261226,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261227,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261228,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261229,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261230,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261231,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261232,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261233,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261234,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261235,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261236,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261237,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261238,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261239,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261240,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261241,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261242,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261243,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261244,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261245,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261246,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261247,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261248,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261249,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261250,475000000.0,475000000.0,0.0,True,True,True,True,True,False,1,475000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261201,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261202,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261203,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261204,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261205,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261206,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261207,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261208,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261209,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261210,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261211,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261212,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261213,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261214,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261215,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261216,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261217,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261218,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261219,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261220,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261221,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261222,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261223,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261224,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261225,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261226,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261227,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261228,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261229,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261230,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261231,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261232,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261233,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261234,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261235,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261236,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261237,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261238,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261239,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261240,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261241,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261242,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261243,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261244,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261245,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261246,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261247,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261248,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261249,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261250,500000000.0,500000000.0,0.0,True,True,True,True,True,False,1,500000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261201,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261202,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261203,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261204,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261205,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261206,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261207,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261208,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261209,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261210,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261211,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261212,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261213,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261214,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261215,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261216,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261217,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261218,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261219,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261220,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261221,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261222,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261223,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261224,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261225,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261226,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261227,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261228,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261229,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261230,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261231,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261232,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261233,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261234,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261235,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261236,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261237,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261238,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261239,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261240,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261241,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261242,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261243,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261244,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261245,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261246,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261247,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261248,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261249,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261250,550000000.0,550000000.0,0.0,True,True,True,True,True,False,1,550000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261201,650000000.0,650000000.0,0.0,True,True,True,True,True,False,1,650000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261202,650000000.0,650000000.0,0.0,True,True,True,True,True,False,1,650000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261203,650000000.0,650000000.0,0.0,True,True,True,True,True,False,1,650000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261204,650000000.0,650000000.0,0.0,True,True,True,True,True,False,1,650000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261205,650000000.0,650000000.0,0.0,True,True,True,True,True,False,1,650000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261206,650000000.0,650000000.0,0.0,True,True,True,True,True,False,1,650000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261207,650000000.0,650000000.0,0.0,True,True,True,True,True,False,1,650000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261208,650000000.0,650000000.0,0.0,True,True,True,True,True,False,1,650000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261209,650000000.0,650000000.0,0.0,True,True,True,True,True,False,1,650000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261210,650000000.0,650000000.0,0.0,True,True,True,True,True,False,1,650000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261211,650000000.0,650000000.0,0.0,True,True,True,True,True,False,1,650000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261212,650000000.0,650000000.0,0.0,True,True,True,True,True,False,1,650000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261213,650000000.0,650000000.0,0.0,True,True,True,True,True,False,1,650000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261214,650000000.0,650000000.0,0.0,True,True,True,True,True,False,1,650000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261215,650000000.0,650000000.0,0.0,True,True,True,True,True,False,1,650000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261216,650000000.0,650000000.0,0.0,True,True,True,True,True,False,1,650000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261217,650000000.0,650000000.0,0.0,True,True,True,True,True,False,1,650000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261218,650000000.0,650000000.0,0.0,True,True,True,True,True,False,1,650000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261219,650000000.0,650000000.0,0.0,True,True,True,True,True,False,1,650000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261220,650000000.0,650000000.0,0.0,True,True,True,True,True,False,1,650000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261221,650000000.0,650000000.0,0.0,True,True,True,True,True,False,1,650000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261222,650000000.0,650000000.0,0.0,True,True,True,True,True,False,1,650000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261223,650000000.0,650000000.0,0.0,True,True,True,True,True,False,1,650000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261224,650000000.0,650000000.0,0.0,True,True,True,True,True,False,1,650000000,True,False
nominal_coverage,triangle,32,0.0,0.0,20261225,650000000.0,650000000.0,0.0,True,True,True,True,True,False,1,650000000,True,False
