geometry,rank,transition_width,noise,seed,observation_protocol,actual_inverse_mode,field_error,param_error,terminal_loss,anchor_loss,rank_prior_loss,smooth_time_loss,field_success,param_success,finite_result,training_mode,is_actual_pinn_training,field_recovery_status,low_dim_parameter_status,allowed_claim,forbidden_claim
uniform_strip,2,0.2,0.02,2027,terminal_only_multi_pulse,True,0.9088343301018663,0.027310898069796894,4.401495208722733e-05,0.0,3.2736203586237775e-07,0.0003180488732620064,False,True,True,actual_weighted_low_rank_inverse,False,failed_but_informative,qualified_supported,terminal-only multi-pulse supports only low-dimensional parameter recovery under strong priors,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,2,0.2,0.02,2027,terminal_plus_sparse_anchors_2pct,True,0.018301559178943785,0.014061004696907917,3.610500289883899e-05,0.000690569178977255,8.747958976187828e-05,0.0024449938312380262,True,True,True,actual_weighted_low_rank_inverse,False,qualified_supported,qualified_supported,actual low-rank 2D inverse is protocol-limited and requires augmented observations,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,2,0.2,0.02,2027,terminal_plus_sensitivity_anchors,True,0.041424508155112186,0.018764543818546777,5.1657195467863795e-05,0.001016266515270301,0.0013573364631938338,0.002359778894353509,True,True,True,actual_weighted_low_rank_inverse,False,qualified_supported,qualified_supported,actual low-rank 2D inverse is protocol-limited and requires augmented observations,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,2,0.2,0.02,2027,terminal_plus_dense_anchors_5pct,True,0.021921790735225086,0.009764083229263807,2.611981255059514e-05,0.0011448128731693864,0.0002913487215029934,0.002419860577517914,True,True,True,actual_weighted_low_rank_inverse,False,qualified_supported,qualified_supported,actual low-rank 2D inverse is protocol-limited and requires augmented observations,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,2,0.05,0.0,2026,terminal_only_multi_pulse,True,0.9431134061592743,0.10007870732176675,4.530119928019596e-06,0.0,6.589441666982952e-19,6.160140365070069e-06,False,True,True,actual_weighted_low_rank_inverse,False,failed_but_informative,qualified_supported,terminal-only multi-pulse supports only low-dimensional parameter recovery under strong priors,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,2,0.05,0.0,2026,terminal_plus_sparse_anchors_2pct,True,0.08964385906827392,0.15319838523560267,1.061535935504501e-05,0.0003448662238880354,0.0002591348505515944,0.0020719253402591785,True,True,True,actual_weighted_low_rank_inverse,False,qualified_supported,qualified_supported,actual low-rank 2D inverse is protocol-limited and requires augmented observations,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,2,0.05,0.0,2026,terminal_plus_sensitivity_anchors,True,0.05531295318413418,0.051525722120066356,1.2008105622585333e-06,0.00164730676482735,0.00015559729102016174,0.002151723561907462,True,True,True,actual_weighted_low_rank_inverse,False,qualified_supported,qualified_supported,actual low-rank 2D inverse is protocol-limited and requires augmented observations,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,2,0.05,0.0,2026,terminal_plus_dense_anchors_5pct,True,0.045312145025959795,0.05776733867618058,1.5093537761086332e-06,0.0012598177671489835,6.43838246718445e-05,0.002134273784863107,True,True,True,actual_weighted_low_rank_inverse,False,qualified_supported,qualified_supported,actual low-rank 2D inverse is protocol-limited and requires augmented observations,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,2,0.05,0.0,2027,terminal_only_multi_pulse,True,0.9575857462674453,0.100018611599447,4.5927170597596406e-06,0.0,6.794007923054151e-19,6.249471327939192e-06,False,True,True,actual_weighted_low_rank_inverse,False,failed_but_informative,qualified_supported,terminal-only multi-pulse supports only low-dimensional parameter recovery under strong priors,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,2,0.05,0.0,2027,terminal_plus_sparse_anchors_2pct,True,0.03756674112723252,0.04326274405775453,8.592829059652318e-07,0.0006067345888101483,8.899785384644174e-05,0.0021091401053939347,True,True,True,actual_weighted_low_rank_inverse,False,qualified_supported,qualified_supported,actual low-rank 2D inverse is protocol-limited and requires augmented observations,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,2,0.05,0.0,2027,terminal_plus_sensitivity_anchors,True,0.06540567533644706,0.02859368251663699,3.7536020642549144e-07,0.0007718741213354413,0.001740370779648044,0.0020190180780998218,True,True,True,actual_weighted_low_rank_inverse,False,qualified_supported,qualified_supported,actual low-rank 2D inverse is protocol-limited and requires augmented observations,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,2,0.05,0.0,2027,terminal_plus_dense_anchors_5pct,True,0.0488729630078925,0.03568202057406185,5.845301626086185e-07,0.0013450368650452875,0.0010215588320433766,0.0020353252928776177,True,True,True,actual_weighted_low_rank_inverse,False,qualified_supported,qualified_supported,actual low-rank 2D inverse is protocol-limited and requires augmented observations,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,2,0.05,0.02,2026,terminal_only_multi_pulse,True,0.9422610536009752,0.09832723466075145,4.647083559653604e-06,0.0,2.8329237581534885e-08,6.226960896911376e-06,False,True,True,actual_weighted_low_rank_inverse,False,failed_but_informative,qualified_supported,terminal-only multi-pulse supports only low-dimensional parameter recovery under strong priors,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,2,0.05,0.02,2026,terminal_plus_sparse_anchors_2pct,True,0.09005519587105423,0.15390111148214333,1.085482033922848e-05,0.0003458594148868299,0.00026250868811847464,0.0020719594994067225,True,True,True,actual_weighted_low_rank_inverse,False,qualified_supported,qualified_supported,actual low-rank 2D inverse is protocol-limited and requires augmented observations,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,2,0.05,0.02,2026,terminal_plus_sensitivity_anchors,True,0.05637238004146078,0.05429964118914339,1.1380317349517248e-06,0.0016535585424495656,0.00016025957502674334,0.002152200297355887,True,True,True,actual_weighted_low_rank_inverse,False,qualified_supported,qualified_supported,actual low-rank 2D inverse is protocol-limited and requires augmented observations,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,2,0.05,0.02,2026,terminal_plus_dense_anchors_5pct,True,0.04724211736917828,0.06091883783105452,1.680523860725498e-06,0.0012638230274188069,7.636684430292832e-05,0.00213592128179561,True,True,True,actual_weighted_low_rank_inverse,False,qualified_supported,qualified_supported,actual low-rank 2D inverse is protocol-limited and requires augmented observations,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,2,0.05,0.02,2027,terminal_only_multi_pulse,True,0.957193904589094,0.09897608842711836,4.7708523048677795e-06,0.0,1.0798884004361915e-11,6.287695337102891e-06,False,True,True,actual_weighted_low_rank_inverse,False,failed_but_informative,qualified_supported,terminal-only multi-pulse supports only low-dimensional parameter recovery under strong priors,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,2,0.05,0.02,2027,terminal_plus_sparse_anchors_2pct,True,0.03730046431940455,0.043437054482239425,9.433595466704178e-07,0.0006043466372535632,8.695713209373282e-05,0.0021095867595823594,True,True,True,actual_weighted_low_rank_inverse,False,qualified_supported,qualified_supported,actual low-rank 2D inverse is protocol-limited and requires augmented observations,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,2,0.05,0.02,2027,terminal_plus_sensitivity_anchors,True,0.06556601456729835,0.028900494227919155,5.328294609446675e-07,0.0007705168281990301,0.0017417383425554925,0.00201975029117721,True,True,True,actual_weighted_low_rank_inverse,False,qualified_supported,qualified_supported,actual low-rank 2D inverse is protocol-limited and requires augmented observations,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,2,0.05,0.02,2027,terminal_plus_dense_anchors_5pct,True,0.04869526802409804,0.03577814805314148,6.653498885792886e-07,0.00135351722787734,0.00103132398641476,0.002035226333810141,True,True,True,actual_weighted_low_rank_inverse,False,qualified_supported,qualified_supported,actual low-rank 2D inverse is protocol-limited and requires augmented observations,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,4,0.2,0.0,2026,terminal_only_multi_pulse,True,0.903754692377195,0.022173773639139843,3.769385054395833e-05,0.0,5.158914674454714e-08,0.00015970170000341672,False,True,True,actual_weighted_low_rank_inverse,False,failed_but_informative,qualified_supported,terminal-only multi-pulse supports only low-dimensional parameter recovery under strong priors,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,4,0.2,0.0,2026,terminal_plus_sparse_anchors_2pct,True,0.04855414109488655,0.04584288536878302,0.0001611147025196942,0.00034060327459830425,0.00019685168024872088,0.001189487634764594,True,True,True,actual_weighted_low_rank_inverse,False,qualified_supported,qualified_supported,actual low-rank 2D inverse is protocol-limited and requires augmented observations,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,4,0.2,0.0,2026,terminal_plus_sensitivity_anchors,True,0.6972490820965807,0.020912055316128948,3.352623021409837e-05,0.000592126946059578,0.00014162075744202012,0.0005897642256820588,False,True,True,actual_weighted_low_rank_inverse,False,forbidden,qualified_supported,actual inverse result is negative for field recovery under this protocol,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,4,0.2,0.0,2026,terminal_plus_dense_anchors_5pct,True,0.7036514426492062,0.02071506157318166,3.289756410379109e-05,0.0012074772754293165,6.22652647952672e-05,0.0005945443666266351,False,True,True,actual_weighted_low_rank_inverse,False,forbidden,qualified_supported,actual inverse result is negative for field recovery under this protocol,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,4,0.2,0.0,2027,terminal_only_multi_pulse,True,0.9078351564800224,0.022159660995730305,3.776677537712168e-05,0.0,5.188397157649963e-08,0.00016015610583180494,False,True,True,actual_weighted_low_rank_inverse,False,failed_but_informative,qualified_supported,terminal-only multi-pulse supports only low-dimensional parameter recovery under strong priors,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,4,0.2,0.0,2027,terminal_plus_sparse_anchors_2pct,True,0.14926216456488992,0.044051516275627034,0.00014924692922212344,0.00025087343565623687,0.0006359146776841658,0.0012336822534734456,True,True,True,actual_weighted_low_rank_inverse,False,qualified_supported,qualified_supported,actual low-rank 2D inverse is protocol-limited and requires augmented observations,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,4,0.2,0.0,2027,terminal_plus_sensitivity_anchors,True,0.792174198082453,0.021497294863823766,3.554277299232892e-05,0.0009358516862483355,5.216695939464851e-05,0.000414684270093546,False,True,True,actual_weighted_low_rank_inverse,False,forbidden,qualified_supported,actual inverse result is negative for field recovery under this protocol,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,4,0.2,0.0,2027,terminal_plus_dense_anchors_5pct,True,0.7051464287133494,0.02077314193048088,3.3188533120490775e-05,0.0008258717320053227,6.777925438810546e-05,0.0005989149498806532,False,True,True,actual_weighted_low_rank_inverse,False,forbidden,qualified_supported,actual inverse result is negative for field recovery under this protocol,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,4,0.2,0.02,2026,terminal_only_multi_pulse,True,0.905885777177904,0.026733556427364587,5.213752134229012e-05,0.0,3.6078109284115406e-09,0.0001594431236690463,False,True,True,actual_weighted_low_rank_inverse,False,failed_but_informative,qualified_supported,terminal-only multi-pulse supports only low-dimensional parameter recovery under strong priors,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,4,0.2,0.02,2026,terminal_plus_sparse_anchors_2pct,True,0.048609951202689426,0.045948514051972145,0.0001871786526190316,0.0003406289471880203,0.000196528666134929,0.0011891920976637188,True,True,True,actual_weighted_low_rank_inverse,False,qualified_supported,qualified_supported,actual low-rank 2D inverse is protocol-limited and requires augmented observations,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,4,0.2,0.02,2026,terminal_plus_sensitivity_anchors,True,0.6988287898497444,0.02391210978217323,4.491151275028792e-05,0.0005933133475119483,0.00014119527497940076,0.0005896818143609536,False,True,True,actual_weighted_low_rank_inverse,False,forbidden,qualified_supported,actual inverse result is negative for field recovery under this protocol,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,4,0.2,0.02,2026,terminal_plus_dense_anchors_5pct,True,0.7069726729055746,0.026366302087820637,4.679429460224588e-05,0.0012109884566700823,6.25715561602587e-05,0.0005936536199921946,False,True,True,actual_weighted_low_rank_inverse,False,forbidden,qualified_supported,actual inverse result is negative for field recovery under this protocol,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,4,0.2,0.02,2027,terminal_only_multi_pulse,True,0.909699408177225,0.027310898069797102,4.40149520872269e-05,0.0,1.6368101793112138e-07,0.00015902443663100323,False,True,True,actual_weighted_low_rank_inverse,False,failed_but_informative,qualified_supported,terminal-only multi-pulse supports only low-dimensional parameter recovery under strong priors,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,4,0.2,0.02,2027,terminal_plus_sparse_anchors_2pct,True,0.14999158503493745,0.04507161642932193,0.00015931990955275052,0.00025199488910267203,0.0006517776647326797,0.0012342590758461782,True,True,True,actual_weighted_low_rank_inverse,False,qualified_supported,qualified_supported,actual low-rank 2D inverse is protocol-limited and requires augmented observations,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,4,0.2,0.02,2027,terminal_plus_sensitivity_anchors,True,0.792421129125295,0.021853105712954367,4.2176419742550495e-05,0.0009354242950988049,5.4578157244217584e-05,0.0004156875170738699,False,True,True,actual_weighted_low_rank_inverse,False,forbidden,qualified_supported,actual inverse result is negative for field recovery under this protocol,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,4,0.2,0.02,2027,terminal_plus_dense_anchors_5pct,True,0.7045126472871472,0.019489519207436076,4.256899125693053e-05,0.0008272020322479274,6.958195156083933e-05,0.000600204165203027,False,True,True,actual_weighted_low_rank_inverse,False,forbidden,qualified_supported,actual inverse result is negative for field recovery under this protocol,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,4,0.05,0.0,2026,terminal_only_multi_pulse,True,0.9456723085369347,0.1000787073217673,4.530119928019633e-06,0.0,3.2947208239856193e-19,3.08007018253503e-06,False,True,True,actual_weighted_low_rank_inverse,False,failed_but_informative,qualified_supported,terminal-only multi-pulse supports only low-dimensional parameter recovery under strong priors,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,4,0.05,0.0,2026,terminal_plus_sparse_anchors_2pct,True,0.133623270152252,0.1897868690517205,1.6291409029677408e-05,0.0002476410681725758,0.00019665460318013517,0.0010336553567492706,True,True,True,actual_weighted_low_rank_inverse,False,qualified_supported,qualified_supported,actual low-rank 2D inverse is protocol-limited and requires augmented observations,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,4,0.05,0.0,2026,terminal_plus_sensitivity_anchors,True,0.7387170305436463,0.08862322438043087,3.552396378547113e-06,0.0007255102865799781,3.399611204881769e-05,0.00043585483126068925,False,True,True,actual_weighted_low_rank_inverse,False,forbidden,qualified_supported,actual inverse result is negative for field recovery under this protocol,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,4,0.05,0.0,2026,terminal_plus_dense_anchors_5pct,True,0.755903501790476,0.08358052959359737,3.1596324287058953e-06,0.001597708315772499,0.00011294337714427776,0.000435933282638428,False,True,True,actual_weighted_low_rank_inverse,False,forbidden,qualified_supported,actual inverse result is negative for field recovery under this protocol,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,4,0.05,0.0,2027,terminal_only_multi_pulse,True,0.960224459011948,0.10001861159944705,4.592717059759655e-06,0.0,3.397003954287822e-19,3.1247356639695933e-06,False,True,True,actual_weighted_low_rank_inverse,False,failed_but_informative,qualified_supported,terminal-only multi-pulse supports only low-dimensional parameter recovery under strong priors,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,4,0.05,0.0,2027,terminal_plus_sparse_anchors_2pct,True,0.25492474822408573,0.12770607951481444,9.655860239943649e-06,0.00021212731059234803,0.0006354660538726185,0.0010754040799425817,False,True,True,actual_weighted_low_rank_inverse,False,forbidden,qualified_supported,actual inverse result is negative for field recovery under this protocol,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,4,0.05,0.0,2027,terminal_plus_sensitivity_anchors,True,0.8428340999536215,0.09217053499175894,3.900248372667372e-06,0.0005678489380399659,0.0002542161361291309,0.0002502956860632051,False,True,True,actual_weighted_low_rank_inverse,False,forbidden,qualified_supported,actual inverse result is negative for field recovery under this protocol,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,4,0.05,0.0,2027,terminal_plus_dense_anchors_5pct,True,0.7545901837448824,0.08459382584585842,3.2853782780164203e-06,0.0009512499821718993,2.5128285079578675e-05,0.0004395319264098008,False,True,True,actual_weighted_low_rank_inverse,False,forbidden,qualified_supported,actual inverse result is negative for field recovery under this protocol,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,4,0.05,0.02,2026,terminal_only_multi_pulse,True,0.9448621123679142,0.09832723466075236,4.647083559653685e-06,0.0,1.4164618790767492e-08,3.1134804484556776e-06,False,True,True,actual_weighted_low_rank_inverse,False,failed_but_informative,qualified_supported,terminal-only multi-pulse supports only low-dimensional parameter recovery under strong priors,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,4,0.05,0.02,2026,terminal_plus_sparse_anchors_2pct,True,0.13317315701317622,0.18984623371117643,1.6432538391861703e-05,0.0002486220200126599,0.00019843933654181437,0.00103367471457615,True,True,True,actual_weighted_low_rank_inverse,False,qualified_supported,qualified_supported,actual low-rank 2D inverse is protocol-limited and requires augmented observations,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,4,0.05,0.02,2026,terminal_plus_sensitivity_anchors,True,0.7399716990162756,0.090706720155417,3.417006231473743e-06,0.0007268199638420091,3.479313429497595e-05,0.0004358090093779327,False,True,True,actual_weighted_low_rank_inverse,False,forbidden,qualified_supported,actual inverse result is negative for field recovery under this protocol,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,4,0.05,0.02,2026,terminal_plus_dense_anchors_5pct,True,0.7557068871402687,0.08420910308628587,3.179829996302633e-06,0.0015936450269383475,0.00011426319862074767,0.0004358823760844859,False,True,True,actual_weighted_low_rank_inverse,False,forbidden,qualified_supported,actual inverse result is negative for field recovery under this protocol,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,4,0.05,0.02,2027,terminal_only_multi_pulse,True,0.9598484033522713,0.0989760884271188,4.77085230486781e-06,0.0,5.399442002179995e-12,3.1438476685514417e-06,False,True,True,actual_weighted_low_rank_inverse,False,failed_but_informative,qualified_supported,terminal-only multi-pulse supports only low-dimensional parameter recovery under strong priors,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,4,0.05,0.02,2027,terminal_plus_sparse_anchors_2pct,True,0.25418020241256967,0.1269917703156437,9.849461474877583e-06,0.0002103255521675313,0.0006389721179800023,0.0010753998236171004,False,True,True,actual_weighted_low_rank_inverse,False,forbidden,qualified_supported,actual inverse result is negative for field recovery under this protocol,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,4,0.05,0.02,2027,terminal_plus_sensitivity_anchors,True,0.8411113451109333,0.0886645846583065,4.09766867559985e-06,0.0005705082224684038,0.00025443262781974055,0.0002504432342343067,False,True,True,actual_weighted_low_rank_inverse,False,forbidden,qualified_supported,actual inverse result is negative for field recovery under this protocol,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
uniform_strip,4,0.05,0.02,2027,terminal_plus_dense_anchors_5pct,True,0.7579256926796505,0.0903818974113351,3.2211680417960595e-06,0.0009581921501863032,2.504297354095797e-05,0.0004395138312632081,False,True,True,actual_weighted_low_rank_inverse,False,forbidden,qualified_supported,actual inverse result is negative for field recovery under this protocol,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
localized_hotspot,2,0.2,0.0,2026,terminal_only_multi_pulse,True,1.1449541629054019,0.01819467796925444,3.250353160877579e-06,0.0,3.570780930709243e-08,3.6511944624843126e-05,False,True,True,actual_weighted_low_rank_inverse,False,failed_but_informative,qualified_supported,terminal-only multi-pulse supports only low-dimensional parameter recovery under strong priors,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
localized_hotspot,2,0.2,0.0,2026,terminal_plus_sparse_anchors_2pct,True,0.8396740278563749,1.2181541062541876,0.014558399460697759,0.3147866651631677,0.0006102404963437825,0.0012863783706193535,False,False,True,actual_weighted_low_rank_inverse,False,forbidden,failed_but_informative,actual inverse result is negative for field recovery under this protocol,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
localized_hotspot,2,0.2,0.0,2026,terminal_plus_sensitivity_anchors,True,2.394063375593942,2.410722799217532,0.026522490243024482,0.024504261647512203,0.0015717858197713556,0.003304585365000231,False,False,True,actual_weighted_low_rank_inverse,False,forbidden,failed_but_informative,actual inverse result is negative for field recovery under this protocol,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
localized_hotspot,2,0.2,0.0,2026,terminal_plus_dense_anchors_5pct,True,2.1073057538359596,2.707232406060478,0.07196028658055706,0.08233426644083573,0.0022122371156921487,0.0029694496389467305,False,False,True,actual_weighted_low_rank_inverse,False,forbidden,failed_but_informative,actual inverse result is negative for field recovery under this protocol,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
localized_hotspot,2,0.2,0.0,2027,terminal_only_multi_pulse,True,1.145125655781912,0.018154229498156243,3.2959680496015792e-06,0.0,3.624987990038547e-08,3.7139592999908026e-05,False,True,True,actual_weighted_low_rank_inverse,False,failed_but_informative,qualified_supported,terminal-only multi-pulse supports only low-dimensional parameter recovery under strong priors,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
localized_hotspot,2,0.2,0.0,2027,terminal_plus_sparse_anchors_2pct,True,1.1490048642727926,1.330737677511671,0.007892406064815382,0.6423872557273568,0.000851896401933259,0.001300814159744639,False,False,True,actual_weighted_low_rank_inverse,False,forbidden,failed_but_informative,actual inverse result is negative for field recovery under this protocol,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
localized_hotspot,2,0.2,0.0,2027,terminal_plus_sensitivity_anchors,True,2.5526893699162203,2.573101621243762,0.061937586686760325,0.029308185673331953,0.0007007465653267237,0.00426431996192557,False,False,True,actual_weighted_low_rank_inverse,False,forbidden,failed_but_informative,actual inverse result is negative for field recovery under this protocol,full-grid arbitrary 2D recovery or terminal-only full hidden-field recovery
